iso_code,continent,location,date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,total_deaths_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,reproduction_rate,icu_patients,icu_patients_per_million,hosp_patients,hosp_patients_per_million,weekly_icu_admissions,weekly_icu_admissions_per_million,weekly_hosp_admissions,weekly_hosp_admissions_per_million,new_tests,total_tests,total_tests_per_thousand,new_tests_per_thousand,new_tests_smoothed,new_tests_smoothed_per_thousand,positive_rate,tests_per_case,tests_units,total_vaccinations,people_vaccinated,people_fully_vaccinated,total_boosters,new_vaccinations,new_vaccinations_smoothed,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,total_boosters_per_hundred,new_vaccinations_smoothed_per_million,new_people_vaccinated_smoothed,new_people_vaccinated_smoothed_per_hundred,stringency_index,population,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,extreme_poverty,cardiovasc_death_rate,diabetes_prevalence,female_smokers,male_smokers,handwashing_facilities,hospital_beds_per_thousand,life_expectancy,human_development_index,excess_mortality_cumulative_absolute,excess_mortality_cumulative,excess_mortality,excess_mortality_cumulative_per_million
VNM,Asia,Vietnam,2020-11-15,1281.0,16.0,9.714,35.0,0.0,0.0,13.049,0.163,0.099,0.357,0.0,0.0,1.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.61,98168829.0,308.127,32.6,7.15,4.718,6171.884,2.0,245.465,6.0,1.0,45.9,85.847,2.6,75.4,0.704,,,,
VNM,Asia,Vietnam,2020-11-16,1283.0,2.0,9.714,35.0,0.0,0.0,13.069,0.02,0.099,0.357,0.0,0.0,1.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.61,98168829.0,308.127,32.6,7.15,4.718,6171.884,2.0,245.465,6.0,1.0,45.9,85.847,2.6,75.4,0.704,,,,
VNM,Asia,Vietnam,2020-11-17,1288.0,5.0,8.857,35.0,0.0,0.0,13.12,0.051,0.09,0.357,0.0,0.0,1.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.76,98168829.0,308.127,32.6,7.15,4.718,6171.884,2.0,245.465,6.0,1.0,45.9,85.847,2.6,75.4,0.704,,,,
VNM,Asia,Vietnam,2020-11-18,1300.0,12.0,6.857,35.0,0.0,0.0,13.242,0.122,0.07,0.357,0.0,0.0,1.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.76,98168829.0,308.127,32.6,7.15,4.718,6171.884,2.0,245.465,6.0,1.0,45.9,85.847,2.6,75.4,0.704,,,,
VNM,Asia,Vietnam,2020-11-19,1304.0,4.0,7.286,35.0,0.0,0.0,13.283,0.041,0.074,0.357,0.0,0.0,1.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.76,98168829.0,308.127,32.6,7.15,4.718,6171.884,2.0,245.465,6.0,1.0,45.9,85.847,2.6,75.4,0.704,,,,
VNM,Asia,Vietnam,2020-11-20,1305.0,1.0,7.0,35.0,0.0,0.0,13.293,0.01,0.071,0.357,0.0,0.0,0.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.76,98168829.0,308.127,32.6,7.15,4.718,6171.884,2.0,245.465,6.0,1.0,45.9,85.847,2.6,75.4,0.704,,,,
VNM,Asia,Vietnam,2020-11-21,1306.0,1.0,5.857,35.0,0.0,0.0,13.304,0.01,0.06,0.357,0.0,0.0,0.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.76,98168829.0,308.127,32.6,7.15,4.718,6171.884,2.0,245.465,6.0,1.0,45.9,85.847,2.6,75.4,0.704,,,,
VNM,Asia,Vietnam,2020-11-22,1307.0,1.0,3.714,35.0,0.0,0.0,13.314,0.01,0.038,0.357,0.0,0.0,0.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.76,98168829.0,308.127,32.6,7.15,4.718,6171.884,2.0,245.465,6.0,1.0,45.9,85.847,2.6,75.4,0.704,,,,
VNM,Asia,Vietnam,2020-11-23,1312.0,5.0,4.143,35.0,0.0,0.0,13.365,0.051,0.042,0.357,0.0,0.0,0.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.76,98168829.0,308.127,32.6,7.15,4.718,6171.884,2.0,245.465,6.0,1.0,45.9,85.847,2.6,75.4,0.704,,,,
VNM,Asia,Vietnam,2020-11-24,1316.0,4.0,4.0,35.0,0.0,0.0,13.405,0.041,0.041,0.357,0.0,0.0,0.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.76,98168829.0,308.127,32.6,7.15,4.718,6171.884,2.0,245.465,6.0,1.0,45.9,85.847,2.6,75.4,0.704,,,,
VNM,Asia,Vietnam,2020-11-25,1321.0,5.0,3.0,35.0,0.0,0.0,13.456,0.051,0.031,0.357,0.0,0.0,0.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.76,98168829.0,308.127,32.6,7.15,4.718,6171.884,2.0,245.465,6.0,1.0,45.9,85.847,2.6,75.4,0.704,,,,
VNM,Asia,Vietnam,2020-11-26,1331.0,10.0,3.857,35.0,0.0,0.0,13.558,0.102,0.039,0.357,0.0,0.0,0.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.76,98168829.0,308.127,32.6,7.15,4.718,6171.884,2.0,245.465,6.0,1.0,45.9,85.847,2.6,75.4,0.704,,,,
VNM,Asia,Vietnam,2020-11-27,1339.0,8.0,4.857,35.0,0.0,0.0,13.64,0.081,0.049,0.357,0.0,0.0,0.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.76,98168829.0,308.127,32.6,7.15,4.718,6171.884,2.0,245.465,6.0,1.0,45.9,85.847,2.6,75.4,0.704,,,,
VNM,Asia,Vietnam,2020-11-28,1341.0,2.0,5.0,35.0,0.0,0.0,13.66,0.02,0.051,0.357,0.0,0.0,0.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.76,98168829.0,308.127,32.6,7.15,4.718,6171.884,2.0,245.465,6.0,1.0,45.9,85.847,2.6,75.4,0.704,,,,
VNM,Asia,Vietnam,2020-11-29,1343.0,2.0,5.143,35.0,0.0,0.0,13.681,0.02,0.052,0.357,0.0,0.0,0.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.76,98168829.0,308.127,32.6,7.15,4.718,6171.884,2.0,245.465,6.0,1.0,45.9,85.847,2.6,75.4,0.704,,,,
VNM,Asia,Vietnam,2020-11-30,1347.0,4.0,5.0,35.0,0.0,0.0,13.721,0.041,0.051,0.357,0.0,0.0,0.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.76,98168829.0,308.127,32.6,7.15,4.718,6171.884,2.0,245.465,6.0,1.0,45.9,85.847,2.6,75.4,0.704,,,,
VNM,Asia,Vietnam,2020-12-01,1351.0,4.0,5.0,35.0,0.0,0.0,13.762,0.041,0.051,0.357,0.0,0.0,0.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.76,98168829.0,308.127,32.6,7.15,4.718,6171.884,2.0,245.465,6.0,1.0,45.9,85.847,2.6,75.4,0.704,,,,
VNM,Asia,Vietnam,2020-12-02,1358.0,7.0,5.286,35.0,0.0,0.0,13.833,0.071,0.054,0.357,0.0,0.0,0.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.76,98168829.0,308.127,32.6,7.15,4.718,6171.884,2.0,245.465,6.0,1.0,45.9,85.847,2.6,75.4,0.704,,,,
VNM,Asia,Vietnam,2020-12-03,1361.0,3.0,4.286,35.0,0.0,0.0,13.864,0.031,0.044,0.357,0.0,0.0,0.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.31,98168829.0,308.127,32.6,7.15,4.718,6171.884,2.0,245.465,6.0,1.0,45.9,85.847,2.6,75.4,0.704,,,,
VNM,Asia,Vietnam,2020-12-04,1361.0,0.0,3.143,35.0,0.0,0.0,13.864,0.0,0.032,0.357,0.0,0.0,0.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.31,98168829.0,308.127,32.6,7.15,4.718,6171.884,2.0,245.465,6.0,1.0,45.9,85.847,2.6,75.4,0.704,,,,
VNM,Asia,Vietnam,2020-12-05,1365.0,4.0,3.429,35.0,0.0,0.0,13.905,0.041,0.035,0.357,0.0,0.0,0.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.31,98168829.0,308.127,32.6,7.15,4.718,6171.884,2.0,245.465,6.0,1.0,45.9,85.847,2.6,75.4,0.704,,,,
VNM,Asia,Vietnam,2020-12-06,1366.0,1.0,3.286,35.0,0.0,0.0,13.915,0.01,0.033,0.357,0.0,0.0,0.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.31,98168829.0,308.127,32.6,7.15,4.718,6171.884,2.0,245.465,6.0,1.0,45.9,85.847,2.6,75.4,0.704,,,,
VNM,Asia,Vietnam,2020-12-07,1367.0,1.0,2.857,35.0,0.0,0.0,13.925,0.01,0.029,0.357,0.0,0.0,0.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.31,98168829.0,308.127,32.6,7.15,4.718,6171.884,2.0,245.465,6.0,1.0,45.9,85.847,2.6,75.4,0.704,,,,
VNM,Asia,Vietnam,2020-12-08,1377.0,10.0,3.714,35.0,0.0,0.0,14.027,0.102,0.038,0.357,0.0,0.0,0.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.31,98168829.0,308.127,32.6,7.15,4.718,6171.884,2.0,245.465,6.0,1.0,45.9,85.847,2.6,75.4,0.704,,,,
VNM,Asia,Vietnam,2020-12-09,1381.0,4.0,3.286,35.0,0.0,0.0,14.068,0.041,0.033,0.357,0.0,0.0,0.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.31,98168829.0,308.127,32.6,7.15,4.718,6171.884,2.0,245.465,6.0,1.0,45.9,85.847,2.6,75.4,0.704,,,,
VNM,Asia,Vietnam,2020-12-10,1385.0,4.0,3.429,35.0,0.0,0.0,14.108,0.041,0.035,0.357,0.0,0.0,0.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.31,98168829.0,308.127,32.6,7.15,4.718,6171.884,2.0,245.465,6.0,1.0,45.9,85.847,2.6,75.4,0.704,,,,
VNM,Asia,Vietnam,2020-12-11,1391.0,6.0,4.286,35.0,0.0,0.0,14.169,0.061,0.044,0.357,0.0,0.0,0.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.31,98168829.0,308.127,32.6,7.15,4.718,6171.884,2.0,245.465,6.0,1.0,45.9,85.847,2.6,75.4,0.704,,,,
VNM,Asia,Vietnam,2020-12-12,1395.0,4.0,4.286,35.0,0.0,0.0,14.21,0.041,0.044,0.357,0.0,0.0,0.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.31,98168829.0,308.127,32.6,7.15,4.718,6171.884,2.0,245.465,6.0,1.0,45.9,85.847,2.6,75.4,0.704,,,,
VNM,Asia,Vietnam,2020-12-13,1397.0,2.0,4.429,35.0,0.0,0.0,14.231,0.02,0.045,0.357,0.0,0.0,0.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.31,98168829.0,308.127,32.6,7.15,4.718,6171.884,2.0,245.465,6.0,1.0,45.9,85.847,2.6,75.4,0.704,,,,
VNM,Asia,Vietnam,2020-12-14,1402.0,5.0,5.0,35.0,0.0,0.0,14.282,0.051,0.051,0.357,0.0,0.0,0.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.31,98168829.0,308.127,32.6,7.15,4.718,6171.884,2.0,245.465,6.0,1.0,45.9,85.847,2.6,75.4,0.704,,,,
VNM,Asia,Vietnam,2020-12-15,1405.0,3.0,4.0,35.0,0.0,0.0,14.312,0.031,0.041,0.357,0.0,0.0,0.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55.09,98168829.0,308.127,32.6,7.15,4.718,6171.884,2.0,245.465,6.0,1.0,45.9,85.847,2.6,75.4,0.704,,,,
VNM,Asia,Vietnam,2020-12-16,1405.0,0.0,3.429,35.0,0.0,0.0,14.312,0.0,0.035,0.357,0.0,0.0,0.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55.09,98168829.0,308.127,32.6,7.15,4.718,6171.884,2.0,245.465,6.0,1.0,45.9,85.847,2.6,75.4,0.704,,,,
VNM,Asia,Vietnam,2020-12-17,1407.0,2.0,3.143,35.0,0.0,0.0,14.332,0.02,0.032,0.357,0.0,0.0,0.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55.09,98168829.0,308.127,32.6,7.15,4.718,6171.884,2.0,245.465,6.0,1.0,45.9,85.847,2.6,75.4,0.704,,,,
VNM,Asia,Vietnam,2020-12-18,1410.0,3.0,2.714,35.0,0.0,0.0,14.363,0.031,0.028,0.357,0.0,0.0,0.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55.09,98168829.0,308.127,32.6,7.15,4.718,6171.884,2.0,245.465,6.0,1.0,45.9,85.847,2.6,75.4,0.704,,,,
VNM,Asia,Vietnam,2020-12-19,1411.0,1.0,2.286,35.0,0.0,0.0,14.373,0.01,0.023,0.357,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55.09,98168829.0,308.127,32.6,7.15,4.718,6171.884,2.0,245.465,6.0,1.0,45.9,85.847,2.6,75.4,0.704,,,,
VNM,Asia,Vietnam,2020-12-20,1413.0,2.0,2.286,35.0,0.0,0.0,14.394,0.02,0.023,0.357,0.0,0.0,1.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55.09,98168829.0,308.127,32.6,7.15,4.718,6171.884,2.0,245.465,6.0,1.0,45.9,85.847,2.6,75.4,0.704,,,,
VNM,Asia,Vietnam,2020-12-21,1414.0,1.0,1.714,35.0,0.0,0.0,14.404,0.01,0.017,0.357,0.0,0.0,1.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55.09,98168829.0,308.127,32.6,7.15,4.718,6171.884,2.0,245.465,6.0,1.0,45.9,85.847,2.6,75.4,0.704,,,,
VNM,Asia,Vietnam,2020-12-22,1420.0,6.0,2.143,35.0,0.0,0.0,14.465,0.061,0.022,0.357,0.0,0.0,1.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55.09,98168829.0,308.127,32.6,7.15,4.718,6171.884,2.0,245.465,6.0,1.0,45.9,85.847,2.6,75.4,0.704,,,,
VNM,Asia,Vietnam,2020-12-23,1421.0,1.0,2.286,35.0,0.0,0.0,14.475,0.01,0.023,0.357,0.0,0.0,1.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55.09,98168829.0,308.127,32.6,7.15,4.718,6171.884,2.0,245.465,6.0,1.0,45.9,85.847,2.6,75.4,0.704,,,,
VNM,Asia,Vietnam,2020-12-24,1432.0,11.0,3.571,35.0,0.0,0.0,14.587,0.112,0.036,0.357,0.0,0.0,1.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55.09,98168829.0,308.127,32.6,7.15,4.718,6171.884,2.0,245.465,6.0,1.0,45.9,85.847,2.6,75.4,0.704,,,,
VNM,Asia,Vietnam,2020-12-25,1439.0,7.0,4.143,35.0,0.0,0.0,14.658,0.071,0.042,0.357,0.0,0.0,1.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55.09,98168829.0,308.127,32.6,7.15,4.718,6171.884,2.0,245.465,6.0,1.0,45.9,85.847,2.6,75.4,0.704,,,,
VNM,Asia,Vietnam,2020-12-26,1440.0,1.0,4.143,35.0,0.0,0.0,14.669,0.01,0.042,0.357,0.0,0.0,1.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55.09,98168829.0,308.127,32.6,7.15,4.718,6171.884,2.0,245.465,6.0,1.0,45.9,85.847,2.6,75.4,0.704,,,,
VNM,Asia,Vietnam,2020-12-27,1441.0,1.0,4.0,35.0,0.0,0.0,14.679,0.01,0.041,0.357,0.0,0.0,1.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55.09,98168829.0,308.127,32.6,7.15,4.718,6171.884,2.0,245.465,6.0,1.0,45.9,85.847,2.6,75.4,0.704,,,,
VNM,Asia,Vietnam,2020-12-28,1451.0,10.0,5.286,35.0,0.0,0.0,14.781,0.102,0.054,0.357,0.0,0.0,1.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55.09,98168829.0,308.127,32.6,7.15,4.718,6171.884,2.0,245.465,6.0,1.0,45.9,85.847,2.6,75.4,0.704,,,,
VNM,Asia,Vietnam,2020-12-29,1454.0,3.0,4.857,35.0,0.0,0.0,14.811,0.031,0.049,0.357,0.0,0.0,1.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55.09,98168829.0,308.127,32.6,7.15,4.718,6171.884,2.0,245.465,6.0,1.0,45.9,85.847,2.6,75.4,0.704,,,,
VNM,Asia,Vietnam,2020-12-30,1456.0,2.0,5.0,35.0,0.0,0.0,14.832,0.02,0.051,0.357,0.0,0.0,1.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55.09,98168829.0,308.127,32.6,7.15,4.718,6171.884,2.0,245.465,6.0,1.0,45.9,85.847,2.6,75.4,0.704,,,,
VNM,Asia,Vietnam,2020-12-31,1465.0,9.0,4.714,35.0,0.0,0.0,14.923,0.092,0.048,0.357,0.0,0.0,1.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55.09,98168829.0,308.127,32.6,7.15,4.718,6171.884,2.0,245.465,6.0,1.0,45.9,85.847,2.6,75.4,0.704,,,,
VNM,Asia,Vietnam,2021-01-01,1474.0,9.0,5.0,35.0,0.0,0.0,15.015,0.092,0.051,0.357,0.0,0.0,1.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55.09,98168829.0,308.127,32.6,7.15,4.718,6171.884,2.0,245.465,6.0,1.0,45.9,85.847,2.6,75.4,0.704,,,,
VNM,Asia,Vietnam,2021-01-02,1482.0,8.0,6.0,35.0,0.0,0.0,15.096,0.081,0.061,0.357,0.0,0.0,1.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55.09,98168829.0,308.127,32.6,7.15,4.718,6171.884,2.0,245.465,6.0,1.0,45.9,85.847,2.6,75.4,0.704,,,,
VNM,Asia,Vietnam,2021-01-03,1494.0,12.0,7.571,35.0,0.0,0.0,15.219,0.122,0.077,0.357,0.0,0.0,1.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55.09,98168829.0,308.127,32.6,7.15,4.718,6171.884,2.0,245.465,6.0,1.0,45.9,85.847,2.6,75.4,0.704,,,,
VNM,Asia,Vietnam,2021-01-04,1497.0,3.0,6.571,35.0,0.0,0.0,15.249,0.031,0.067,0.357,0.0,0.0,1.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55.09,98168829.0,308.127,32.6,7.15,4.718,6171.884,2.0,245.465,6.0,1.0,45.9,85.847,2.6,75.4,0.704,,,,
VNM,Asia,Vietnam,2021-01-05,1504.0,7.0,7.143,35.0,0.0,0.0,15.321,0.071,0.073,0.357,0.0,0.0,1.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56.48,98168829.0,308.127,32.6,7.15,4.718,6171.884,2.0,245.465,6.0,1.0,45.9,85.847,2.6,75.4,0.704,,,,
VNM,Asia,Vietnam,2021-01-06,1505.0,1.0,7.0,35.0,0.0,0.0,15.331,0.01,0.071,0.357,0.0,0.0,0.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56.48,98168829.0,308.127,32.6,7.15,4.718,6171.884,2.0,245.465,6.0,1.0,45.9,85.847,2.6,75.4,0.704,,,,
VNM,Asia,Vietnam,2021-01-07,1509.0,4.0,6.286,35.0,0.0,0.0,15.371,0.041,0.064,0.357,0.0,0.0,0.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56.48,98168829.0,308.127,32.6,7.15,4.718,6171.884,2.0,245.465,6.0,1.0,45.9,85.847,2.6,75.4,0.704,,,,
VNM,Asia,Vietnam,2021-01-08,1512.0,3.0,5.429,35.0,0.0,0.0,15.402,0.031,0.055,0.357,0.0,0.0,0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56.48,98168829.0,308.127,32.6,7.15,4.718,6171.884,2.0,245.465,6.0,1.0,45.9,85.847,2.6,75.4,0.704,,,,
VNM,Asia,Vietnam,2021-01-09,1513.0,1.0,4.429,35.0,0.0,0.0,15.412,0.01,0.045,0.357,0.0,0.0,0.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56.48,98168829.0,308.127,32.6,7.15,4.718,6171.884,2.0,245.465,6.0,1.0,45.9,85.847,2.6,75.4,0.704,,,,
VNM,Asia,Vietnam,2021-01-10,1514.0,1.0,2.857,35.0,0.0,0.0,15.422,0.01,0.029,0.357,0.0,0.0,0.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56.48,98168829.0,308.127,32.6,7.15,4.718,6171.884,2.0,245.465,6.0,1.0,45.9,85.847,2.6,75.4,0.704,,,,
VNM,Asia,Vietnam,2021-01-11,1515.0,1.0,2.571,35.0,0.0,0.0,15.433,0.01,0.026,0.357,0.0,0.0,0.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56.48,98168829.0,308.127,32.6,7.15,4.718,6171.884,2.0,245.465,6.0,1.0,45.9,85.847,2.6,75.4,0.704,,,,
VNM,Asia,Vietnam,2021-01-12,1520.0,5.0,2.286,35.0,0.0,0.0,15.484,0.051,0.023,0.357,0.0,0.0,0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56.48,98168829.0,308.127,32.6,7.15,4.718,6171.884,2.0,245.465,6.0,1.0,45.9,85.847,2.6,75.4,0.704,,,,
VNM,Asia,Vietnam,2021-01-13,1521.0,1.0,2.286,35.0,0.0,0.0,15.494,0.01,0.023,0.357,0.0,0.0,0.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56.48,98168829.0,308.127,32.6,7.15,4.718,6171.884,2.0,245.465,6.0,1.0,45.9,85.847,2.6,75.4,0.704,,,,
VNM,Asia,Vietnam,2021-01-14,1531.0,10.0,3.143,35.0,0.0,0.0,15.596,0.102,0.032,0.357,0.0,0.0,0.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56.48,98168829.0,308.127,32.6,7.15,4.718,6171.884,2.0,245.465,6.0,1.0,45.9,85.847,2.6,75.4,0.704,,,,
VNM,Asia,Vietnam,2021-01-15,1536.0,5.0,3.429,35.0,0.0,0.0,15.647,0.051,0.035,0.357,0.0,0.0,0.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56.48,98168829.0,308.127,32.6,7.15,4.718,6171.884,2.0,245.465,6.0,1.0,45.9,85.847,2.6,75.4,0.704,,,,
VNM,Asia,Vietnam,2021-01-16,1537.0,1.0,3.429,35.0,0.0,0.0,15.657,0.01,0.035,0.357,0.0,0.0,0.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56.48,98168829.0,308.127,32.6,7.15,4.718,6171.884,2.0,245.465,6.0,1.0,45.9,85.847,2.6,75.4,0.704,,,,
VNM,Asia,Vietnam,2021-01-17,1537.0,0.0,3.286,35.0,0.0,0.0,15.657,0.0,0.033,0.357,0.0,0.0,0.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56.48,98168829.0,308.127,32.6,7.15,4.718,6171.884,2.0,245.465,6.0,1.0,45.9,85.847,2.6,75.4,0.704,,,,
VNM,Asia,Vietnam,2021-01-18,1539.0,2.0,3.429,35.0,0.0,0.0,15.677,0.02,0.035,0.357,0.0,0.0,0.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56.48,98168829.0,308.127,32.6,7.15,4.718,6171.884,2.0,245.465,6.0,1.0,45.9,85.847,2.6,75.4,0.704,,,,
VNM,Asia,Vietnam,2021-01-19,1540.0,1.0,2.857,35.0,0.0,0.0,15.687,0.01,0.029,0.357,0.0,0.0,0.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56.48,98168829.0,308.127,32.6,7.15,4.718,6171.884,2.0,245.465,6.0,1.0,45.9,85.847,2.6,75.4,0.704,,,,
VNM,Asia,Vietnam,2021-01-20,1544.0,4.0,3.286,35.0,0.0,0.0,15.728,0.041,0.033,0.357,0.0,0.0,0.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56.48,98168829.0,308.127,32.6,7.15,4.718,6171.884,2.0,245.465,6.0,1.0,45.9,85.847,2.6,75.4,0.704,,,,
VNM,Asia,Vietnam,2021-01-21,1546.0,2.0,2.143,35.0,0.0,0.0,15.748,0.02,0.022,0.357,0.0,0.0,0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56.48,98168829.0,308.127,32.6,7.15,4.718,6171.884,2.0,245.465,6.0,1.0,45.9,85.847,2.6,75.4,0.704,,,,
VNM,Asia,Vietnam,2021-01-22,1548.0,2.0,1.714,35.0,0.0,0.0,15.769,0.02,0.017,0.357,0.0,0.0,0.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56.48,98168829.0,308.127,32.6,7.15,4.718,6171.884,2.0,245.465,6.0,1.0,45.9,85.847,2.6,75.4,0.704,,,,
VNM,Asia,Vietnam,2021-01-23,1548.0,0.0,1.571,35.0,0.0,0.0,15.769,0.0,0.016,0.357,0.0,0.0,0.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56.48,98168829.0,308.127,32.6,7.15,4.718,6171.884,2.0,245.465,6.0,1.0,45.9,85.847,2.6,75.4,0.704,,,,
VNM,Asia,Vietnam,2021-01-24,1548.0,0.0,1.571,35.0,0.0,0.0,15.769,0.0,0.016,0.357,0.0,0.0,0.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56.48,98168829.0,308.127,32.6,7.15,4.718,6171.884,2.0,245.465,6.0,1.0,45.9,85.847,2.6,75.4,0.704,,,,
VNM,Asia,Vietnam,2021-01-25,1549.0,1.0,1.429,35.0,0.0,0.0,15.779,0.01,0.015,0.357,0.0,0.0,1.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56.48,98168829.0,308.127,32.6,7.15,4.718,6171.884,2.0,245.465,6.0,1.0,45.9,85.847,2.6,75.4,0.704,,,,
VNM,Asia,Vietnam,2021-01-26,1551.0,2.0,1.571,35.0,0.0,0.0,15.799,0.02,0.016,0.357,0.0,0.0,1.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67.59,98168829.0,308.127,32.6,7.15,4.718,6171.884,2.0,245.465,6.0,1.0,45.9,85.847,2.6,75.4,0.704,,,,
VNM,Asia,Vietnam,2021-01-27,1553.0,2.0,1.286,35.0,0.0,0.0,15.82,0.02,0.013,0.357,0.0,0.0,1.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67.59,98168829.0,308.127,32.6,7.15,4.718,6171.884,2.0,245.465,6.0,1.0,45.9,85.847,2.6,75.4,0.704,,,,
VNM,Asia,Vietnam,2021-01-28,1651.0,98.0,15.0,35.0,0.0,0.0,16.818,0.998,0.153,0.357,0.0,0.0,1.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67.59,98168829.0,308.127,32.6,7.15,4.718,6171.884,2.0,245.465,6.0,1.0,45.9,85.847,2.6,75.4,0.704,,,,
VNM,Asia,Vietnam,2021-01-29,1657.0,6.0,15.571,35.0,0.0,0.0,16.879,0.061,0.159,0.357,0.0,0.0,1.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67.59,98168829.0,308.127,32.6,7.15,4.718,6171.884,2.0,245.465,6.0,1.0,45.9,85.847,2.6,75.4,0.704,,,,
